location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,object_type,have_loggia,parking_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters,ceiling_height,district,street,underground
Видное,3,7,1,44.4,10500000,-1,Вторичка,-1,Наземная,-1,-1,-1,30 м²,12 м²,3 м,,бульвар Мстислава Ростроповича,Бутово
Видное,2,16,1,38.7,5950000,1989,Вторичка,1 лоджия,-1,-1,-1,-1,"19,6 м²","9,5 м²",-1,,Советская ,Домодедовская
Видное,22,24,1,38.5,9345105,2025,Новостройка,1 балкон,Подземная,Панельный,-1,"Предчистовая, чистовая",14 м²,11 м²,"3,34 м",, Фруктовые Сады,Бирюлёво
Видное,6,17,1,35.6,6890000,2020,Вторичка,1 балкон,-1,-1,-1,-1,"15,8 м²",10 м²,"2,8 м",,бульвар Зеленые аллеи,Домодедовская
Видное,1,17,1,35.0,5499000,2019,Вторичка,1 лоджия,-1,-1,-1,-1,15 м²,10 м²,-1,, Березовая,Домодедовская
Видное,24,24,1,34.1,9309300,2025,Новостройка,1 балкон,Подземная,Панельный,-1,"Предчистовая, чистовая","11,9 м²","8,9 м²","2,84 м",, Фруктовые Сады,Бирюлёво
Видное,7,18,1,42.8,6650000,2014,Вторичка,1 лоджия,Наземная,-1,-1,-1,"18,1 м²","8,5 м²","2,75 м",, Завидная,Царицыно
Видное,8,16,1,48.1,6700000,1997,Вторичка,2 лоджии,Наземная,-1,-1,-1,"18,6 м²","10,6 м²","2,84 м",,Школьная ,Домодедовская
Видное,15,17,1,53.6,11500000,2009,Вторичка,1 лоджия,Подземная,-1,-1,-1,-1,14 м²,"2,8 м",,Советский проезд,Домодедовская
Видное,2,4,1,33.0,6285000,2016,Вторичка,1 балкон,Наземная,-1,-1,-1,19 м²,9 м²,"2,8 м",,,Домодедовская
Видное,1,9,1,27.0,4800000,1964,Вторичка,-1,Наземная,-1,-1,-1,16 м²,5 м²,"2,6 м",,Советская ,Домодедовская
Видное,3,18,1,38.0,5900000,2014,Вторичка,1 лоджия,Наземная,-1,-1,-1,18 м²,9 м²,"2,74 м",, Завидная,Домодедовская
Видное,14,17,1,38.0,6500000,2014,Вторичка,1 балкон,Наземная,-1,-1,-1,"19,5 м²",9 м²,"2,74 м",, Завидная,Домодедовская
Видное,2,8,1,38.6,5450000,-1,Вторичка,-1,-1,-1,-1,-1,"16,9 м²","10,3 м²",-1,,бульвар Мстислава Ростроповича,Бутово
Видное,7,9,1,34.5,5990000,1977,Вторичка,1 лоджия,Наземная,-1,-1,-1,21 м²,6 м²,-1,,проспект Ленинского Комсомола,Домодедовская
Видное,8,8,1,32.9,4950000,2020,Вторичка,1 балкон,-1,-1,-1,-1,"18,9 м²",9 м²,"3,6 м",, Святослава Рихтера,Бутово
Видное,1,2,1,29.6,4650000,1962,Вторичка,-1,Наземная,-1,-1,-1,"16,6 м²","5,8 м²","2,5 м",,Ольгинская ,Бутово
Видное,12,17,1,30.5,7350000,2016,Вторичка,-1,-1,-1,-1,-1,-1,11 м²,"2,8 м",, Радужная,Домодедовская
Видное,5,19,1,40.5,6700000,2019,Вторичка,1 лоджия,Наземная,-1,-1,-1,"18,7 м²","8,5 м²","2,7 м",, Березовая,Домодедовская
Видное,2,5,1,31.1,5500000,1966,Вторичка,1 балкон,-1,-1,-1,-1,"17,6 м²","5,5 м²","2,6 м",,Советская ,Домодедовская
Видное,9,16,1,40.0,6200000,1993,Вторичка,1 лоджия,Наземная,-1,-1,-1,18 м²,10 м²,"2,6 м",,Советская ,Домодедовская
Видное,8,18,1,37.0,6200000,2014,Вторичка,1 лоджия,Наземная,-1,-1,-1,16 м²,8 м²,"2,7 м",, Завидная,Домодедовская
Видное,12,17,1,41.0,6400000,2014,Вторичка,1 лоджия,-1,-1,-1,-1,"18,7 м²","8,6 м²",-1,, Имени Героя Советского Союза Виктора Никитовича Фокина,Домодедовская
Видное,5,8,1,34.1,5125000,2023,Вторичка,2 балкона,Наземная,-1,-1,-1,18 м²,8 м²,-1,, Галины Вишневской,Бутово
Видное,2,8,1,31.4,5300000,-1,Вторичка,1 балкон,-1,-1,-1,-1,"14,7 м²",8 м²,-1,, Святослава Рихтера,Бутово
Видное,3,9,1,36.0,6300000,1988,Вторичка,1 лоджия,Наземная,-1,-1,-1,"19,5 м²","8,5 м²","2,8 м",,Советская ,Домодедовская
Видное,10,25,1,33.0,8300000,2016,Вторичка,1 лоджия,-1,-1,-1,-1,18 м²,8 м²,"2,64 м",, Олимпийская,Домодедовская
Видное,2,17,1,45.0,7800000,2016,Вторичка,-1,Подземная,-1,-1,-1,26 м²,8 м²,"2,8 м",,бульвар Зеленые аллеи,Домодедовская
Видное,8,8,1,37.6,7290000,2022,Вторичка,1 лоджия,Наземная,-1,-1,-1,16 м²,9 м²,"3,7 м",, Галины Вишневской,Бутово
Видное,1,5,1,32.1,4800000,1970,Вторичка,-1,Наземная,-1,-1,-1,22 м²,7 м²,"2,5 м",,проспект Ленинского Комсомола,Царицыно
Видное,7,8,1,31.0,7100000,2022,Вторичка,1 балкон,-1,-1,-1,-1,-1,-1,-1,,бульвар Дивный,Царицыно
Видное,3,4,1,31.0,4700000,-1,Вторичка,1 лоджия,Наземная,-1,-1,-1,20 м²,6 м²,3 м,,проезд 1-й Калиновский,Битца
Видное,14,17,1,44.0,8750000,2022,Вторичка,-1,-1,-1,-1,-1,-1,5 м²,"2,8 м",,бульвар Зеленые аллеи,Царицыно
Видное,2,2,1,34.0,4550000,-1,Вторичка,-1,-1,-1,-1,-1,-1,-1,-1,Видное,Ольгинская ,
Видное,5,5,1,31.3,6200000,1971,Вторичка,1 балкон,Наземная,-1,-1,-1,"17,5 м²",6 м²,"2,5 м",,Советская ,Домодедовская
Видное,7,8,1,29.9,6200000,2016,Вторичка,1 балкон,Открытая,-1,-1,-1,"14,1 м²","8,1 м²","2,7 м",, Галины Вишневской,Бутово
Видное,6,9,1,29.9,7190000,2018,Вторичка,-1,-1,-1,-1,-1,-1,10 м²,"2,5 м",, Галины Вишневской,Бутово
Видное,5,17,1,38.7,6450000,-1,Вторичка,1 лоджия,Наземная,-1,-1,-1,"18,5 м²",14 м²,"2,7 м",, Имени Героя Советского Союза Виктора Никитовича Фокина,Домодедовская
Видное,8,17,1,38.0,7300000,-1,Вторичка,1 лоджия,Наземная,-1,-1,-1,15 м²,20 м²,-1,, Радужная,Домодедовская
Видное,2,17,1,34.1,6500000,2017,Вторичка,-1,Наземная,-1,-1,-1,"20,8 м²",5 м²,"2,7 м",, Радужная,Домодедовская
Видное,11,17,1,35.1,7700000,2017,Вторичка,1 балкон,Наземная,-1,-1,-1,"14,5 м²","8,5 м²",-1,,бульвар Зеленые аллеи,Домодедовская
Видное,3,17,1,42.6,8000000,2016,Вторичка,1 лоджия,-1,-1,-1,-1,"16,5 м²","10,5 м²","2,7 м",, Олимпийская,Царицыно
Видное,3,18,1,39.9,6690000,2007,Вторичка,1 балкон,-1,-1,-1,-1,20 м²,10 м²,3 м,, Ольховая,Царицыно
Видное,3,7,1,41.2,8000000,2002,Вторичка,1 лоджия,Наземная,-1,-1,-1,"17,1 м²","8,8 м²","2,8 м",,,Домодедовская
Видное,17,17,1,40.6,6500000,2014,Вторичка,1 лоджия,-1,-1,-1,-1,"16,6 м²","8,1 м²",-1,, Ермолинская,Домодедовская
Видное,6,8,1,24.6,6100000,2023,Вторичка,"1 лоджия, 1 балкон",Наземная,-1,-1,-1,17 м²,5 м²,-1,, Галины Вишневской,Бутово
Видное,8,9,1,48.0,8800000,2011,Вторичка,1 лоджия,Подземная,-1,-1,-1,"23,6 м²",12 м²,"2,8 м",,Строительная ,Царицыно
Долгопрудный,3,23,2,41.1,8882439,2026,Новостройка,-1,-1,-1,-1,-1,-1,-1,"2,8 м",,,Хлебниково
Долгопрудный,10,24,2,47.9,10300000,2021,Вторичка,-1,-1,-1,-1,-1,-1,10 м²,"2,5 м",,Парковая ,Долгопрудная
Долгопрудный,2,5,2,44.7,6700000,1967,Вторичка,-1,-1,-1,-1,-1,29 м²,7 м²,-1,,Театральная ,Водники
Долгопрудный,22,23,2,57.3,12069247,2026,Новостройка,-1,-1,-1,-1,-1,-1,-1,"2,8 м",,,Хлебниково
Долгопрудный,22,23,2,44.2,9067486,2025,Новостройка,-1,-1,-1,-1,-1,-1,-1,"2,8 м",,,Водники
Долгопрудный,12,23,2,34.1,7556645,2026,Новостройка,-1,-1,-1,-1,-1,-1,-1,"2,8 м",,,Хлебниково
Долгопрудный,16,23,2,40.2,8864374,2026,Новостройка,-1,-1,-1,-1,-1,-1,-1,"2,8 м",,,Хлебниково
Балашиха,20,26,1,26.6,4400000,2023,Вторичка,-1,Наземная,-1,-1,-1,-1,-1,"2,7 м",, Яганова,Щёлковская
Балашиха,7,25,1,23.7,5300000,2023,Вторичка,-1,Многоуровневая,-1,-1,-1,"15,7 м²",5 м²,"2,6 м",, Яганова,Щёлковская
Балашиха,17,17,1,26.6,5194980,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,-1,,,Железнодорожная
Балашиха,5,26,1,21.44,4099000,2025,Новостройка,-1,-1,-1,-1,Без отделки,"12,4 м²",4 м²,-1,,Трубецкая ,Щёлковская
Балашиха,4,8,-1,23.3,4537675,2024,Вторичка / Апартаменты,-1,Наземная,-1,-1,-1,"20,2 м²",-1,3 м,, Новая,Железнодорожная
Балашиха,2,17,1,21.4,4937836,2023,Новостройка,-1,-1,"Монолитный, кирпичный",-1,Чистовая,-1,-1,-1,, Безымянная,Железнодорожная
Балашиха,15,20,1,26.0,4450000,2019,Вторичка,1 лоджия,Наземная,-1,-1,-1,-1,-1,-1,, Бояринова,Ольгино
Балашиха,5,17,1,19.33,3699000,2025,Новостройка,-1,Наземная,-1,-1,Без отделки,-1,-1,-1,, Дмитриева,Щёлковская
Балашиха,4,17,1,27.6,5398560,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,-1,,,Железнодорожная
Балашиха,12,12,1,28.0,5369000,2023,Вторичка,1 балкон,-1,-1,-1,-1,3 м²,20 м²,"2,5 м",, Корнилаева,Железнодорожная
Балашиха,6,7,1,28.3,4980000,2019,Вторичка,1 балкон,-1,-1,-1,-1,15 м²,10 м²,-1,,Школьная ,Салтыковская
Балашиха,19,21,1,24.4,6095120,2024,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,"2,7 м",,проспект Героев,Некрасовка
Балашиха,4,17,1,24.5,4600000,2019,Вторичка,-1,Наземная,-1,-1,-1,"11,5 м²",8 м²,-1,, Яганова,Щёлковская
Балашиха,20,22,1,32.6,5700000,2018,Вторичка,-1,Наземная,-1,-1,-1,-1,-1,3 м,,,Щёлковская
Балашиха,4,16,1,28.7,5280800,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,-1,,,Железнодорожная
Балашиха,15,20,1,20.9,4300000,2022,Вторичка,1 лоджия,Наземная,-1,-1,-1,"11,9 м²",4 м²,"2,8 м",,шоссе Косинское,Ольгино
Балашиха,2,17,1,22.2,4649999,2020,Вторичка,-1,Открытая,-1,-1,-1,14 м²,3 м²,"2,65 м",,бульвар Спасский,Железнодорожная
Балашиха,9,17,1,22.6,5380834,2023,Новостройка,-1,-1,"Монолитный, кирпичный",-1,Чистовая,-1,-1,-1,, Безымянная,Железнодорожная
Балашиха,5,17,1,38.1,6799991,Напишите автору,Вторичка,1 лоджия,Подземная,-1,-1,-1,33 м²,5 м²,"2,7 м",,проспект Ленина,Салтыковская
Балашиха,9,23,1,21.4,4950000,2021,Вторичка,-1,-1,-1,-1,-1,14 м²,-1,"2,8 м",, Бояринова,Ольгино
Балашиха,17,17,1,28.9,5473660,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,-1,,,Железнодорожная
Балашиха,12,12,1,27.2,5600000,2023,Вторичка,1 балкон,-1,-1,-1,-1,"18,2 м²",4 м²,"2,5 м",, Корнилаева,Железнодорожная
Балашиха,15,25,1,24.0,4800000,2023,Вторичка,-1,Многоуровневая,-1,-1,-1,14 м²,3 м²,"2,7 м",, Яганова,Щёлковская
Балашиха,9,16,1,24.8,5022000,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,-1,,,Железнодорожная
Балашиха,3,6,1,24.5,4900000,2019,Вторичка,1 лоджия,Наземная,-1,-1,-1,15 м²,4 м²,"2,8 м",,Школьная ,Салтыковская
Балашиха,3,26,1,21.37,3850000,2024,Новостройка,-1,-1,-1,-1,Без отделки,-1,"1,9 м²","2,7 м",, Яганова,Щёлковская
Балашиха,4,17,1,23.4,4916340,2025,Новостройка,-1,-1,"Монолитно-кирпичный, монолитный",-1,Чистовая,-1,-1,"2,75 м",,,Железнодорожная
Балашиха,3,25,1,24.5,4679000,2022,Вторичка,-1,Наземная,-1,-1,-1,-1,-1,"2,7 м",, Яганова,Щёлковская
Балашиха,1,6,1,28.4,5000000,2019,Вторичка,1 балкон,Наземная,-1,-1,-1,-1,-1,"2,8 м",,Школьная ,Салтыковская
