location,floor,floors_count,rooms_count,total_meters,price,year_of_construction,object_type,have_loggia,parking_type,house_material_type,heating_type,finish_type,living_meters,kitchen_meters,ceiling_height,district,street,underground,floor_ismissing,floors_count_ismissing,rooms_count_ismissing,total_meters_ismissing,price_ismissing,year_of_construction_ismissing,location_ismissing,object_type_ismissing,have_loggia_ismissing,parking_type_ismissing,house_material_type_ismissing,heating_type_ismissing,finish_type_ismissing,living_meters_ismissing,kitchen_meters_ismissing,ceiling_height_ismissing,district_ismissing,street_ismissing,underground_ismissing
Химки,17,17,1,28.4,7966200,2027,Новостройка,1 балкон,Подземная,Панельный,heating_type,"Предчистовая, чистовая","10,2 м²",6 м²,"3,24 м",Дмитров,Советская ,Подрезково,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False
Химки,5,8,1,28.8,7000000,2023,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,13 м²,"5,5 м²","2,7 м",Дмитров,Советская ,Шереметьевская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
Химки,5,5,2,26.2,3850000,2017,Вторичка / Апартаменты,1 лоджия,Подземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"2,7 м",Дмитров, Загородная,Химки,False,False,True,False,False,False,False,False,True,False,True,True,True,True,True,True,True,False,False
Химки,2,12,1,25.8,5556546,2026,Новостройка,1 лоджия,Подземная,Монолитный,heating_type,"Предчистовая, чистовая","10,9 м²",6 м²,"2,72 м",Дмитров,Советская ,Хлебниково,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False
Химки,12,17,1,26.0,7400000,2019,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,20 м²,"2,8 м",Дмитров,9 Мая ,Химки,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False
Химки,2,26,1,30.5,10000001,2017,Вторичка,1 балкон,Подземная,Монолитно-кирпичный,heating_type,Без отделки,25 м²,"2,5 м²","2,8 м",Дмитров,9 Мая ,Молжаниново,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
Химки,11,17,1,26.0,7137000,2027,Новостройка,1 лоджия,Подземная,Панельный,heating_type,"Предчистовая, чистовая","14,2 м²",6 м²,"2,84 м",Дмитров,Советская ,Подрезково,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True,False
Щёлково,16,20,1,46.6,9320000,2023,Новостройка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,"Без отделки, предчистовая, черновая, чистовая","28,6 м²",13 м²,"3,35 м",Дмитров,Советская ,Первомайская,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,3,9,1,34.0,3995000,1987,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,19 м²,6 м²,"2,7 м",Дмитров, Бахчиванджи,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
Щёлково,2,9,1,33.0,3600000,1982,Вторичка,2 лоджии,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,5 м²","7,5 м²","2,6 м",Дмитров,Сиреневая ,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False
Щёлково,7,17,1,29.48,4569400,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,1,17,1,40.0,5650000,2016,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,10 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,True,False
Щёлково,7,17,1,29.8,3900000,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,9 м²",6 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,True,True,True
Щёлково,16,17,1,47.51,7126500,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,16,17,1,26.8,3940000,2021,Вторичка,1 лоджия,Многоуровневая,Монолитно-кирпичный,heating_type,Без отделки,20 м²,6 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,True,True,True
Щёлково,3,5,1,27.6,3150000,1972,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,17 м²,"5,5 м²","2,5 м",Дмитров, Беляева,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
Щёлково,14,17,1,40.52,7189400,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"22,4 м²","9,7 м²","3,36 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,6,9,1,32.8,3950000,1986,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,5 м²",6 м²,"2,7 м",Дмитров, Бахчиванджи,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
Щёлково,3,9,1,40.0,4350000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,12 м²,"2,7 м",Дмитров,Сиреневая ,Щёлковская,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False
Щёлково,16,17,1,40.69,6383520,2024,Новостройка,1 лоджия,Наземная,Кирпичный,heating_type,"Без отделки, чистовая","17,5 м²","11,3 м²","2,6 м",Дмитров,Фряновское шоссе,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,12,16,1,42.0,6200000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,15 м²,18 м²,"2,7 м",Дмитров, Жегаловская,Щёлковская,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,True,True,False,False
Щёлково,4,5,1,30.1,4100000,1971,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,3 м²",6 м²,"2,7 м",мкр. Заречный,Полевая ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,10,17,1,29.48,4569400,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Железнодорожная,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,2,3,1,27.0,3900000,2012,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,15 м²,7 м²,"2,7 м",Дмитров,Авиационная ,ВДНХ,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False
Щёлково,16,17,1,28.0,4200000,2020,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"23,8 м²",6 м²,"2,8 м",Дмитров, Чкаловская,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False
Щёлково,7,17,1,41.6,6308720,2024,Новостройка,1 лоджия,Наземная,Кирпичный,heating_type,"Без отделки, чистовая","20,7 м²","10,4 м²","2,6 м",Дмитров,Фряновское шоссе,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,9,14,1,35.0,4500000,1979,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,"8,6 м²","2,7 м",Дмитров,Комсомольская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
Щёлково,7,14,1,42.3,5850000,2005,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,9 м²,"2,7 м",мкр. Дальний Воронок,Центральная ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,1,17,1,34.44,6354300,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"13,5 м²","12,3 м²","2,76 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,False,False
Щёлково,12,15,1,38.5,6400000,2012,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,21 м²,9 м²,"2,6 м",Щелково,Центральная ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,4,5,1,27.6,3400000,1969,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"14,2 м²","5,8 м²","2,5 м",Дмитров, Институтская,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
Щёлково,1,17,1,45.11,6766500,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,5,5,1,28.0,3450000,1969,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,17 м²,6 м²,"2,7 м",мкр. Щелково-7,проспект 60 лет Октября,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,False,False,True
Щёлково,11,15,1,48.0,7250000,2011,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,12 м²,"2,7 м",Дмитров, Шмидта,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
Щёлково,9,17,1,32.22,4994100,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Железнодорожная,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,2,5,1,31.2,4100000,1978,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"17,5 м²",6 м²,"2,7 м",мкр. Дальний Воронок,Первомайская ,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,False,False,True
Щёлково,8,16,1,29.0,4640000,2015,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,True,True,True
Щёлково,16,17,1,28.28,5350180,2024,Новостройка,1 лоджия,Наземная,Кирпичный,heating_type,"Без отделки, чистовая",14 м²,"6,8 м²","2,6 м",Дмитров,Фряновское шоссе,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,13,17,1,31.8,4800000,2017,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,17 м²,5 м²,"2,7 м",мкр. Заречный, Космодемьянская,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,4,4,1,30.1,3200000,1990,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,4 м²","5,5 м²","2,7 м",Дмитров,Западная ,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False
Щёлково,2,17,1,59.77,9264350,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,1,5,1,31.0,3650000,1974,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,16 м²,"7,5 м²","2,7 м",Дмитров, Беляева,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False
Щёлково,3,17,1,28.4,4050000,2019,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,13 м²,6 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,True,True,True
Щёлково,14,17,1,29.44,5035712,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,9 м²","2,8 м²","3,3 м",Дмитров,Советская ,Гольяново,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False
Щёлково,6,12,1,35.7,4700000,1984,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"13,6 м²","9,3 м²","2,7 м",мкр. Щелково-7,проспект 60 лет Октября,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True
Щёлково,8,15,1,39.24,6850000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"20,2 м²","9,1 м²","2,7 м",Щелково,Центральная ,Щёлковская,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,False,False,True
Щёлково,1,17,1,39.39,6942600,2024,Новостройка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"14,5 м²","14,6 м²","2,76 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,6,17,1,35.0,4850000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,10 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,True,False,False,False,True,True,True,True,True,False,True,True,True,True
Щёлково,12,16,1,37.0,5250000,2011,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,9 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True
Щёлково,8,17,1,22.06,4553900,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,12 м²,"3,2 м²","2,76 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False
Щёлково,4,17,1,26.7,3650000,2020,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,6 м²,3 м,Дмитров, Жегаловская,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,True,False,True,False,False
Щёлково,4,5,1,30.2,3700000,1963,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"2,5 м",мкр. Щелково-7,проспект 60 лет Октября,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,False,False,True
Щёлково,12,17,1,49.77,9010900,2023,Новостройка,1 лоджия,Наземная,Монолитный,heating_type,"Без отделки, предчистовая, чистовая","14,3 м²","17,3 м²","2,7 м",Дмитров,Центральная ,Щёлковская,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
Щёлково,16,16,1,36.7,5500000,2012,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,19 м²,9 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,True,True
Щёлково,1,5,1,32.0,3750000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"2,7 м",Дмитров,Парковая ,Щёлковская,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,True,True,False,False
Щёлково,1,17,1,45.11,7510815,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"19,1 м²","14,6 м²","3,3 м",Дмитров,Советская ,Гольяново,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False
Щёлково,4,14,1,41.2,5250000,2013,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,12 м²,"2,7 м",Дмитров,Заречная ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
Щёлково,13,14,1,42.75,6500000,2022,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"20,5 м²","10,3 м²","2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False
Щёлково,11,17,1,46.53,6979500,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Железнодорожная,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,5,5,1,32.0,3300000,1968,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,17 м²,6 м²,"2,5 м",мкр. Заречный,Сиреневая ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,2,17,1,29.0,4700000,2022,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,14 м²,6 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,False
Щёлково,16,17,1,33.34,6296250,2024,Новостройка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"11,6 м²","9,3 м²","2,76 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,16,17,1,18.0,3750000,2024,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,10 м²,6 м²,"2,7 м",Щелково,Фряновское шоссе,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,False,True
Щёлково,1,9,1,37.5,3990000,1994,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,9 м²,"2,6 м",Дмитров,Заречная ,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,False,False
Щёлково,1,17,1,31.17,4831350,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,8,16,1,30.0,5200000,2014,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,7 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True
Щёлково,5,5,1,27.9,2939400,1969,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"16,7 м²","5,4 м²","2,55 м",мкр. Щелково-7,проспект 60 лет Октября,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,2,17,1,45.6,6840000,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Железнодорожная,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,1,5,1,31.0,3400000,1978,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,17 м²,8 м²,"2,7 м",Дмитров, Беляева,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False
Щёлково,1,14,1,39.4,5600000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,21 м²,11 м²,"2,7 м",Дмитров, Радиоцентра № 5,Щёлковская,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False
Щёлково,1,17,1,44.03,6604500,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,14,17,1,43.6,7400000,2011,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"20,2 м²","10,1 м²",3 м,Дмитров, Чкаловская,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False
Щёлково,6,16,1,43.0,5550000,2016,Вторичка,1 балкон,Подземная,Монолитно-кирпичный,heating_type,Без отделки,17 м²,14 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True
Щёлково,9,17,1,40.97,7374600,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,6,20,1,47.0,11500000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,32 м²,10 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,True,True,False,False
Щёлково,1,5,1,31.0,3900000,1989,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,7 м²,"2,7 м",мкр. Щелково-7,проспект 60 лет Октября,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,False,False,True
Щёлково,6,17,1,45.26,9263100,2023,Новостройка,1 лоджия,Наземная,Монолитный,heating_type,"Без отделки, предчистовая, чистовая","15,9 м²","15,8 м²","2,7 м",Дмитров,Центральная ,Щёлковская,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False
Щёлково,6,17,1,28.6,3800000,2023,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"14,3 м²","6,6 м²","2,7 м",Щелково,Фряновское шоссе,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,True
Щёлково,12,17,1,40.7,6800000,2017,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"17,1 м²","9,9 м²","2,8 м",Дмитров, Радиоцентра № 5,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False
Щёлково,13,17,1,42.11,7560100,2024,Новостройка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"19,9 м²","13,6 м²","2,76 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,2,17,1,39.6,5100000,2017,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"20,7 м²","10,6 м²","2,8 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,True,False
Щёлково,8,17,1,39.0,3900000,2014,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,10 м²,"2,7 м",Щелково,Фряновское шоссе,Щёлковская,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,True
Щёлково,6,17,1,40.23,6990500,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,8 м²",12 м²,"2,76 м",Дмитров,Полевая ,Гольяново,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
Щёлково,17,17,1,41.0,6650000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,12 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,True,False,False,True,True,True,True,True,True,False,True,True,True,True
Щёлково,11,17,1,50.73,6800000,2022,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,3 м²","15,2 м²","2,7 м",Дмитров,переулок 1-й Советский,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False
Щёлково,16,17,1,41.83,6274500,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Железнодорожная,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,23,25,1,34.0,4600000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,9 м²,"2,7 м",Дмитров,Краснознаменская ,Щёлковская,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False
Щёлково,12,12,1,34.3,4600000,1971,Вторичка,1 балкон,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,10 м²,"2,7 м",Дмитров, Гагарина,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,True,True,False,False
Щёлково,10,17,1,50.24,7536000,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,1,5,1,31.2,3400000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,7 м²,"2,7 м",Дмитров, Беляева,Щёлковская,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,True,True,False,False
Щёлково,1,5,1,31.2,4300000,1989,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,15 м²,9 м²,"2,7 м",мкр. Щелково-7,проспект 60 лет Октября,Щёлковская,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,True
Щёлково,2,17,1,40.51,6076500,2025,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"3,3 м",Дмитров,Советская ,Железнодорожная,False,False,False,False,False,False,False,False,True,True,True,True,False,True,True,False,True,True,False
Щёлково,11,14,1,43.0,5300000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,19 м²,10 м²,"2,8 м",Дмитров, Неделина,Щёлковская,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,True,False,False
Щёлково,9,16,1,46.0,5700000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,True,True,True
Щёлково,11,17,1,32.04,5480442,2024,Новостройка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,"18,9 м²","2,8 м²","3,3 м",Дмитров,Советская ,Гольяново,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,True,False
Щёлково,3,17,1,38.0,4850000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,18 м²,6 м²,"2,7 м",Щелково,Фряновское шоссе,Щёлковская,False,False,False,False,False,True,False,False,True,True,True,True,True,True,True,True,False,False,True
Щёлково,10,17,1,43.0,5550000,2016,Вторичка,1 лоджия,Наземная,Монолитно-кирпичный,heating_type,Без отделки,20 м²,12 м²,"2,7 м",Дмитров,Советская ,Щёлковская,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True,True,True
